id,direccion,tipo,uso,superficie,ano_construccion,categoria,potencialadquisicion,noticiastate,responsable,encargostate,coordinates,zona,date_time,inmuebleimages,location,habitaciones,garaje,descripcion,ascensor,banyos,trastero,jardin,terraza,aireacondicionado,tipoagrupacion,nestedinmuebles,nestedescaleras,localizado,localizado_phone
10053,CL NUMERO 42 14,Urbano,Industrial,48,1996,NULL,0,false,NULL,false,"[""39.4001017697085"",""39.4027997302915"",""-0.393485580291502"",""-0.390787619708498""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10054,CL NUMERO 30 211,Urbano,Industrial,321,1997,NULL,0,false,NULL,false,"[""39.39894976970849"",""39.40164773029149"",""-0.396220880291502"",""-0.3935229197084979""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10055,AV DOCTOR GOMEZ FERRER 36,Urbano,Residencial,134,1945,NULL,0,false,Jaime Alcon,false,"[""39.4024877697085"",""39.4051857302915"",""-0.4020306802915021"",""-0.399332719708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10056,CL SAN PEDRO 26,Urbano,Residencial,152,1920,NULL,0,false,Jaime Alcon,false,"[""39.3986610197085"",""39.4013589802915"",""-0.403337430291502"",""-0.400639469708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10057,CL MIGUEL MARTI RAGA 9,Urbano,Residencial,66,1912,NULL,0,false,Jaime Alcon,false,"[""39.39855101970851"",""39.40124898029151"",""-0.401792130291502"",""-0.3990941697084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10058,CL GRANADA 7,Urbano,Residencial,85,1912,NULL,0,false,NULL,false,"[""39.3960760697085"",""39.3987740302915"",""-0.411733080291502"",""-0.4090351197084979""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10059,CL FABARA 5,Urbano,Residencial,106,1983,NULL,0,false,Jaime Alcon,false,"[""39.4003226197085"",""39.4030205802915"",""-0.402689480291502"",""-0.3999915197084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10060,CL CASALET 7,Urbano,Residencial,203,1900,NULL,0,false,Jaime Alcon,false,"[""39.3978724697085"",""39.40057043029149"",""-0.402863380291502"",""-0.4001654197084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10061,CL ESTEBAN PALUZIE 9,Urbano,Residencial,150,1940,NULL,0,false,Jaime Alcon,false,"[""39.4002450197085"",""39.4029429802915"",""-0.405911080291502"",""-0.4032131197084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10062,CL ATENEO MERCANTIL 17,Urbano,Industrial,191,1930,NULL,0,false,Jaime Alcon,false,"[""39.3968468697085"",""39.3995448302915"",""-0.401605230291502"",""-0.3989072697084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10063,CL NUMERO 32 610,Urbano,Industrial,393,1996,NULL,0,false,NULL,false,"[""39.39245031970849"",""39.39514828029149"",""-0.395945830291502"",""-0.393247869708498""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10064,CL CADIZ 6,Urbano,Residencial,133,1920,NULL,0,false,Jaime Alcon,false,"[""39.4031756197085"",""39.4058735802915"",""-0.406094180291502"",""-0.4033962197084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10065,CL PAIPORTA 4,Urbano,Residencial,52,1912,NULL,0,false,Jaime Alcon,false,"[""39.40354256970849"",""39.40624053029149"",""-0.404394380291502"",""-0.4016964197084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10066,CM VELL DE SILLA 315,Urbano,Industrial,579,2001,NULL,0,false,NULL,false,"[""39.3733924"",""39.3801922"",""-0.4112255302915021"",""-0.408527569708498""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10067,CL MUSICO J MANUEL IZQUIERDO 54,Urbano,Residencial,83,2004,NULL,0,false,Jaime Alcon,false,"[""39.4020817697085"",""39.4047797302915"",""-0.4046366802915021"",""-0.401938719708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10068,CL NUMERO 32 614,Urbano,Industrial,388,1996,NULL,0,false,NULL,false,"[""39.3931225"",""39.4022943"",""-0.3949234"",""-0.3883735""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10069,CL NUMERO 44 10,Urbano,Industrial,299,2005,NULL,0,false,NULL,false,"[""39.3949078697085"",""39.3976058302915"",""-0.399460630291502"",""-0.3967626697084979""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10070,CL CORTES LAS 48,Urbano,Residencial,142,2005,NULL,0,false,Jaime Alcon,false,"[""39.39794251970849"",""39.40064048029149"",""-0.403568830291502"",""-0.4008708697084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10071,CM ERAS DE LAS 236,Urbano,Industrial,881,1970,NULL,0,false,NULL,false,"[""39.3958217697085"",""39.3985197302915"",""-0.3997371802915021"",""-0.397039219708498""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10072,CL CANOVAS 25,Urbano,Residencial,78,1930,NULL,0,false,Jaime Alcon,false,"[""39.3981729697085"",""39.4008709302915"",""-0.4050545302915021"",""-0.402356569708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10073,CL MIGUEL MARTI RAGA 32,Urbano,Residencial,82,2003,NULL,0,false,Jaime Alcon,false,"[""39.3988996197085"",""39.4015975802915"",""-0.401540230291502"",""-0.398842269708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10074,CL TERUEL 30,Urbano,Residencial,111,1944,NULL,0,false,NULL,false,"[""39.3965537697085"",""39.3992517302915"",""-0.4019747802915021"",""-0.399276819708498""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10075,CL SAN PEDRO 27,Urbano,Residencial,77,1912,NULL,0,false,Jaime Alcon,false,"[""39.3983549197085"",""39.40105288029149"",""-0.4020149802915021"",""-0.399317019708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10076,CL DOLOROSA 2,Urbano,Religioso,835,1975,NULL,0,false,Jaime Alcon,false,"[""39.4000692197085"",""39.4027671802915"",""-0.4080155302915021"",""-0.405317569708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10077,CL PEZ EL 19,Urbano,Industrial,108,1920,NULL,0,false,Jaime Alcon,false,"[""39.39892021970849"",""39.40161818029149"",""-0.401993030291502"",""-0.3992950697084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10078,BO TRANVIARIOS 12,Urbano,Residencial,228,1915,NULL,0,false,Jaime Alcon,false,"[""39.4048930197085"",""39.4075909802915"",""-0.4022589302915021"",""-0.399560969708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10079,CL NUMERO 43 111,Urbano,Industrial,992,2001,NULL,0,false,NULL,false,"[""39.3958341697085"",""39.3985321302915"",""-0.395298330291502"",""-0.3926003697084979""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10080,CL JUAN PARRAS 1,Urbano,Residencial,66,1900,NULL,0,false,Jaime Alcon,false,"[""39.3980011697085"",""39.4006991302915"",""-0.401881080291502"",""-0.399183119708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10081,CL GALICIA 31,Urbano,Residencial,128,1970,NULL,0,false,Jaime Alcon,false,"[""39.4018261697085"",""39.4045241302915"",""-0.4070000302915021"",""-0.404302069708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10082,AV DOCTOR GOMEZ FERRER 7,Urbano,Residencial,195,1935,NULL,0,false,Jaime Alcon,false,"[""39.4028492197085"",""39.40554718029149"",""-0.403629280291502"",""-0.4009313197084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10083,CM BOÑ DEL 203,Urbano,Industrial,247,1998,NULL,0,false,NULL,false,"[""39.3954303"",""39.4099914"",""-0.4098771"",""-0.3976116""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10084,CL PINTOR SOROLLA 12,Urbano,Residencial,97,1900,NULL,0,false,Jaime Alcon,false,"[""39.40049851970849"",""39.40319648029149"",""-0.4039510802915021"",""-0.401253119708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10085,CL MIGUEL MARTI RAGA 27,Urbano,Residencial,0,1910,NULL,0,false,Jaime Alcon,false,"[""39.3982906697085"",""39.4009886302915"",""-0.401744030291502"",""-0.3990460697084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10086,CL MUSICO J MANUEL IZQUIERDO 2,Urbano,Residencial,124,1999,NULL,0,false,NULL,false,"[""39.4232195697085"",""39.4259175302915"",""-0.386043180291502"",""-0.3833452197084979""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10087,CL SAN PEDRO 21,Urbano,"Ocio,Hostelería",105,1940,NULL,0,false,Jaime Alcon,false,"[""39.3983817697085"",""39.4010797302915"",""-0.402239180291502"",""-0.3995412197084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10088,CL JAEN 23,Urbano,Residencial,177,1916,NULL,0,false,Jaime Alcon,false,"[""39.4035444197085"",""39.40624238029149"",""-0.405647230291502"",""-0.4029492697084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10089,RD NORTE 338,Urbano,Industrial,580,1997,NULL,0,false,NULL,false,"[""39.4010383197085"",""39.4037362802915"",""-0.391767630291502"",""-0.3890696697084979""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10090,CL SAGASTA 34,Urbano,Residencial,210,1975,NULL,0,false,NULL,false,"[""39.3982146197085"",""39.4009125802915"",""-0.4058692802915021"",""-0.403171319708498""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10091,CM VELL DE SILLA 711,Urbano,Industrial,450,2003,NULL,0,false,NULL,false,"[""39.3733924"",""39.3801922"",""-0.4112255302915021"",""-0.408527569708498""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10092,CL BARCELONA 19,Urbano,Residencial,53,1920,NULL,0,false,Jaime Alcon,false,"[""39.39797736970851"",""39.40067533029151"",""-0.4022851802915021"",""-0.399587219708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10093,CL DOCTOR MOLINER 32,Urbano,Residencial,61,1900,NULL,0,false,Jaime Alcon,false,"[""39.3982824197085"",""39.4009803802915"",""-0.401294080291502"",""-0.398596119708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10094,CL SEQUIA FAITANAR 6,Urbano,Residencial,272,1990,NULL,0,false,NULL,false,"[""39.4025553197085"",""39.4052532802915"",""-0.419884180291502"",""-0.4171862197084979""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10095,CL MALAGA 36,Urbano,Residencial,66,1970,NULL,0,false,Jaime Alcon,false,"[""39.40325001970849"",""39.40594798029149"",""-0.406773430291502"",""-0.4040754697084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10096,CL MIGUEL HERNANDEZ 12,Urbano,Residencial,152,1926,NULL,0,false,Jaime Alcon,false,"[""39.40211946970851"",""39.4048174302915"",""-0.401946930291502"",""-0.3992489697084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10097,CM BOÑ DEL 69(D),Urbano,Industrial,381,1995,NULL,0,false,NULL,false,"[""39.40739859999998"",""39.41831720000003"",""-0.4202109"",""-0.4147094""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10098,CL ALQUERIA LA 23,Urbano,Residencial,124,1981,NULL,0,false,Jaime Alcon,false,"[""39.4001004197085"",""39.4027983802915"",""-0.4012592802915021"",""-0.398561319708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10099,CL MUSICO J MANUEL IZQUIERDO 57,Urbano,Residencial,99,1890,NULL,0,false,NULL,false,"[""39.4232195697085"",""39.4259175302915"",""-0.386043180291502"",""-0.3833452197084979""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10100,CL NUMERO 26 209,Urbano,Industrial,304,2002,NULL,0,false,NULL,false,"[""39.39437656970851"",""39.3970745302915"",""-0.3997866802915021"",""-0.397088719708498""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10101,CL GALICIA 47,Urbano,Residencial,82,1946,NULL,0,false,Jaime Alcon,false,"[""39.4029243697085"",""39.4056223302915"",""-0.4069273302915021"",""-0.404229369708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10102,CL PAIPORTA 26,Urbano,Residencial,55,1970,NULL,0,false,Jaime Alcon,false,"[""39.4035159697085"",""39.4062139302915"",""-0.4042829302915021"",""-0.401584969708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10103,AV DOCTOR GOMEZ FERRER 39,Urbano,Residencial,128,1970,NULL,0,false,Jaime Alcon,false,"[""39.4026190197085"",""39.4053169802915"",""-0.4020407802915021"",""-0.399342819708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10104,CL MAESTRO SERRANO 31,Urbano,Residencial,96,1920,NULL,0,false,Jaime Alcon,false,"[""39.3994731197085"",""39.4021710802915"",""-0.404767730291502"",""-0.4020697697084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10105,CL SEQUIA FAITANAR 18,Urbano,Residencial,295,1990,NULL,0,false,NULL,false,"[""39.4026342697085"",""39.4053322302915"",""-0.419569280291502"",""-0.4168713197084979""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10106,CL NOU 13,Urbano,Industrial,183,1920,NULL,0,false,Jaime Alcon,false,"[""39.4000054697085"",""39.4027034302915"",""-0.4046923802915021"",""-0.401994419708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10107,CL NOU 50,Urbano,Residencial,150,1920,NULL,0,false,Jaime Alcon,false,"[""39.3997074697085"",""39.40240543029149"",""-0.403245730291502"",""-0.4005477697084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10108,CL FIGUERA DE LA 9 Es:1 Pl:00 Pt:01,Urbano,Residencial,191,1973,NULL,0,false,Jaime Alcon,false,"[""39.4032207197085"",""39.40591868029149"",""-0.405160780291502"",""-0.402462819708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10109,CL GALICIA 57,Urbano,Residencial,55,1900,NULL,0,false,Jaime Alcon,false,"[""39.4006392197085"",""39.40333718029149"",""-0.407365430291502"",""-0.4046674697084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10110,AV CAMI REIAL 55,Urbano,Residencial,83,1987,NULL,0,false,Jaime Alcon,false,"[""39.4024884697085"",""39.4051864302915"",""-0.404251630291502"",""-0.4015536697084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10111,CL DOCTOR MOLINER 34,Urbano,Residencial,74,1912,NULL,0,false,Jaime Alcon,false,"[""39.3982824197085"",""39.4009803802915"",""-0.401294080291502"",""-0.398596119708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10112,AV RAMBLETA 20(D),Urbano,AlmEst.UsoRESID,731,1974,NULL,0,false,Jaime Alcon,false,"[""39.4021479697085"",""39.4048459302915"",""-0.407845680291502"",""-0.4051477197084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10113,CL SALVADOR PECHUAN 24,Urbano,Residencial,157,2009,NULL,0,false,Jaime Alcon,false,"[""39.4001447197085"",""39.40284268029149"",""-0.402377430291502"",""-0.3996794697084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10114,CL SABADELL 1,Urbano,Residencial,64,1900,NULL,0,false,Jaime Alcon,false,"[""39.3975958697085"",""39.4002938302915"",""-0.401903680291502"",""-0.3992057197084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10115,CL PAIPORTA 6,Urbano,Residencial,59,1905,NULL,0,false,Jaime Alcon,false,"[""39.4035151697085"",""39.4062131302915"",""-0.404594830291502"",""-0.4018968697084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10116,CL ESTEBAN PALUZIE 2,Urbano,Cultural,396,1984,NULL,0,false,Jaime Alcon,false,"[""39.4002122197085"",""39.4029101802915"",""-0.405603380291502"",""-0.4029054197084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10117,AV CAMI REIAL 120,Urbano,Residencial,118,1920,NULL,0,false,NULL,false,"[""39.3983750197085"",""39.4010729802915"",""-0.4062440802915021"",""-0.403546119708498""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10118,CL FIGUERA DE LA 19,Urbano,Residencial,62,1912,NULL,0,false,Jaime Alcon,false,"[""39.4032207197085"",""39.40591868029149"",""-0.405160780291502"",""-0.402462819708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10119,CL JUAN DOMINGO 15,Urbano,AlmEst.UsoRESID,53,1912,NULL,0,false,Jaime Alcon,false,"[""39.3989576697085"",""39.4016556302915"",""-0.401208430291502"",""-0.3985104697084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10120,AV RAMBLETA 9,Urbano,Cultural,2846,1927,NULL,0,false,Jaime Alcon,false,"[""39.40119411970849"",""39.40389208029149"",""-0.408451430291502"",""-0.4057534697084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10121,CL PINTOR SOROLLA 44,Urbano,Residencial,91,1931,NULL,0,false,Jaime Alcon,false,"[""39.4021088697085"",""39.4048068302915"",""-0.403401880291502"",""-0.4007039197084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10122,CL SEQUIA RASCANYA 17,Urbano,Residencial,271,1990,NULL,0,false,NULL,false,"[""39.4016165697085"",""39.4043145302915"",""-0.4186482302915021"",""-0.415950269708498""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10123,CL PINTOR RIBALTA 15,Urbano,Residencial,140,1960,NULL,0,false,Jaime Alcon,false,"[""39.4038146197085"",""39.4065125802915"",""-0.402356630291502"",""-0.3996586697084979""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10124,CL NUMERO 30 200,Urbano,Industrial,362,1996,NULL,0,false,NULL,false,"[""39.4013010197085"",""39.4039989802915"",""-0.3948347302915021"",""-0.392136769708498""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10125,CL OLIVAR 16,Urbano,Residencial,106,1912,NULL,0,false,Jaime Alcon,false,"[""39.4032723697085"",""39.4059703302915"",""-0.4047213802915021"",""-0.402023419708498""]",zona Jaime,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10126,CM ERAS DE LAS 202,Urbano,Industrial,300,2002,NULL,0,false,NULL,false,"[""39.3958217697085"",""39.3985197302915"",""-0.3997371802915021"",""-0.397039219708498""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10127,CL NUMERO 30 124,Urbano,Industrial,297,1997,NULL,0,false,NULL,false,"[""39.3997347197085"",""39.4024326802915"",""-0.3959606302915021"",""-0.393262669708498""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10128,CM ERAS DE LAS 401,Urbano,Industrial,308,2002,NULL,0,false,NULL,false,"[""39.3958217697085"",""39.3985197302915"",""-0.3997371802915021"",""-0.397039219708498""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10129,CL CANOVAS 38,Urbano,Residencial,124,1950,NULL,0,false,NULL,false,"[""39.3979981697085"",""39.4006961302915"",""-0.405160030291502"",""-0.402462069708498""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10130,CL SAGASTA 8,Urbano,Residencial,181,1920,NULL,0,false,NULL,false,"[""39.39800616970849"",""39.40070413029149"",""-0.405722830291502"",""-0.4030248697084979""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
10131,CL NUMERO 29 612,Urbano,Industrial,30,1980,NULL,0,false,NULL,false,"[""39.3960387697085"",""39.3987367302915"",""-0.3994357302915021"",""-0.396737769708498""]",NULL,2024-07-23 18:35:33+00,NULL,Catarroja,0,false,NULL,false,0,false,false,false,true,1,,,false,
